x,y,z,entity_type
10.641399416909657,190.0,0.0,POLYLINE
13.620600260095728,190.0,0.0,POLYLINE
16.553901860619327,190.0,0.0,POLYLINE
19.431104386777655,190.0,0.0,POLYLINE
22.24200800686792,190.0,0.0,POLYLINE
24.976412889187344,190.0,0.0,POLYLINE
27.624119202033185,190.0,0.0,POLYLINE
30.17492711370265,190.0,0.0,POLYLINE
32.61863679249295,190.0,0.0,POLYLINE
34.945048406701304,190.0,0.0,POLYLINE
37.14396212462498,190.0,0.0,POLYLINE
39.205178114561136,190.0,0.0,POLYLINE
41.118496544807044,190.0,0.0,POLYLINE
42.87371758365988,190.0,0.0,POLYLINE
44.4606413994169,190.0,0.0,POLYLINE
45.86906816037538,190.0,0.0,POLYLINE
47.08879803483245,190.0,0.0,POLYLINE
48.109631191085356,190.0,0.0,POLYLINE
48.92136779743137,190.0,0.0,POLYLINE
49.513808022167666,190.0,0.0,POLYLINE
49.87675203359146,190.0,0.0,POLYLINE
50.00000000000003,190.0,0.0,POLYLINE
50.00000000000003,190.0,0.0,PRISMATIC_UP
50.00000000000003,190.0,0.0005773436360985566,PRISMATIC_UP
50.00000000000003,190.0,0.002225397288234436,PRISMATIC_UP
50.00000000000003,190.0,0.004818195072167954,PRISMATIC_UP
50.00000000000003,190.0,0.008229771103659423,PRISMATIC_UP
50.00000000000003,190.0,0.012334159498469163,PRISMATIC_UP
50.00000000000003,190.0,0.017005394372357485,PRISMATIC_UP
50.00000000000003,190.0,0.0221175098410847,PRISMATIC_UP
50.00000000000003,190.0,0.02754454002041113,PRISMATIC_UP
50.00000000000003,190.0,0.033160519026097096,PRISMATIC_UP
50.00000000000003,190.0,0.03883948097390289,PRISMATIC_UP
50.00000000000003,190.0,0.04445545997958886,PRISMATIC_UP
50.00000000000003,190.0,0.049882490158915285,PRISMATIC_UP
50.00000000000003,190.0,0.05499460562764249,PRISMATIC_UP
50.00000000000003,190.0,0.059665840501530815,PRISMATIC_UP
50.00000000000003,190.0,0.06377022889634056,PRISMATIC_UP
50.00000000000003,190.0,0.06718180492783203,PRISMATIC_UP
50.00000000000003,190.0,0.06977460271176554,PRISMATIC_UP
50.00000000000003,190.0,0.07142265636390144,PRISMATIC_UP
50.00000000000003,190.0,0.07199999999999998,PRISMATIC_UP
50.00000000000003,190.0,0.072,TRANSITION
49.86059289023743,190.2091106646439,0.072,TRANSITION
49.455492230103765,190.81676165484438,0.072,TRANSITION
48.80437902333021,191.79343146500472,0.072,TRANSITION
47.92693427364799,193.10959858952808,0.072,TRANSITION
46.84283898478825,194.73574152281765,0.072,TRANSITION
45.57177416048221,196.64233875927673,0.072,TRANSITION
44.133420804461046,198.79986879330843,0.072,TRANSITION
42.547459920455964,201.1788101193161,0.072,TRANSITION
40.83357251219814,203.7496412317028,0.072,TRANSITION
39.01143958341877,206.48284062487187,0.072,TRANSITION
37.100742137849046,209.34888679322646,0.072,TRANSITION
35.12116117922015,212.31825823116978,0.072,TRANSITION
33.09237771126328,215.36143343310508,0.072,TRANSITION
31.03407273770963,218.44889089343556,0.072,TRANSITION
28.96592726229038,221.55110910656444,0.072,TRANSITION
26.907622288736732,224.6385665668949,0.072,TRANSITION
24.87883882077986,227.68174176883022,0.072,TRANSITION
22.899257862150968,230.65111320677352,0.072,TRANSITION
20.988560416581244,233.51715937512813,0.072,TRANSITION
19.166427487801865,236.2503587682972,0.072,TRANSITION
17.45254007954405,238.8211898806839,0.072,TRANSITION
15.86657919553896,241.20013120669154,0.072,TRANSITION
14.4282258395178,243.35766124072325,0.072,TRANSITION
13.15716101521177,245.26425847718235,0.072,TRANSITION
12.073065726352041,246.89040141047192,0.072,TRANSITION
11.195620976669787,248.20656853499526,0.072,TRANSITION
10.544507769896256,249.1832383451556,0.072,TRANSITION
10.139407109762573,249.7908893353561,0.072,TRANSITION
9.999999999999986,250.0,0.072,TRANSITION
9.999999999999991,250.0,0.072,PRISMATIC_DOWN
9.999999999999991,250.0,0.07142265636390144,PRISMATIC_DOWN
9.999999999999991,250.0,0.06977460271176555,PRISMATIC_DOWN
9.999999999999991,250.0,0.06718180492783203,PRISMATIC_DOWN
9.999999999999991,250.0,0.06377022889634057,PRISMATIC_DOWN
9.999999999999991,250.0,0.059665840501530835,PRISMATIC_DOWN
9.999999999999991,250.0,0.05499460562764251,PRISMATIC_DOWN
9.999999999999991,250.0,0.0498824901589153,PRISMATIC_DOWN
9.999999999999991,250.0,0.044455459979588864,PRISMATIC_DOWN
9.999999999999991,250.0,0.0388394809739029,PRISMATIC_DOWN
9.999999999999991,250.0,0.0331605190260971,PRISMATIC_DOWN
9.999999999999991,250.0,0.02754454002041114,PRISMATIC_DOWN
9.999999999999991,250.0,0.02211750984108471,PRISMATIC_DOWN
9.999999999999991,250.0,0.017005394372357506,PRISMATIC_DOWN
9.999999999999991,250.0,0.01233415949846918,PRISMATIC_DOWN
9.999999999999991,250.0,0.008229771103659439,PRISMATIC_DOWN
9.999999999999991,250.0,0.004818195072167963,PRISMATIC_DOWN
9.999999999999991,250.0,0.002225397288234454,PRISMATIC_DOWN
9.999999999999991,250.0,0.0005773436360985568,PRISMATIC_DOWN
9.999999999999991,250.0,2.7755575615628914e-17,PRISMATIC_DOWN
9.999999999999991,250.0,0.0,POLYLINE
10.036974389922557,250.0,0.0,POLYLINE
10.145857593349701,250.0,0.0,POLYLINE
10.323589660770589,250.0,0.0,POLYLINE
10.567110642674388,250.0,0.0,POLYLINE
10.873360589550263,250.0,0.0,POLYLINE
11.239279551887385,250.0,0.0,POLYLINE
11.661807580174917,250.0,0.0,POLYLINE
12.137884724902031,250.0,0.0,POLYLINE
12.664451036557889,250.0,0.0,POLYLINE
13.238446565631659,250.0,0.0,POLYLINE
13.85681136261251,250.0,0.0,POLYLINE
14.516485477989605,250.0,0.0,POLYLINE
15.214408962252117,250.0,0.0,POLYLINE
15.947521865889204,250.0,0.0,POLYLINE
16.712764239390047,250.0,0.0,POLYLINE
17.5070761332438,250.0,0.0,POLYLINE
18.327397597939626,250.0,0.0,POLYLINE
19.17066868396671,250.0,0.0,POLYLINE
20.033829441814206,250.0,0.0,POLYLINE
20.91381992197128,250.0,0.0,POLYLINE
21.807580174927104,250.0,0.0,POLYLINE
22.712050251170854,250.0,0.0,POLYLINE
23.624170201191674,250.0,0.0,POLYLINE
24.54088007547875,250.0,0.0,POLYLINE
25.459119924521243,250.0,0.0,POLYLINE
26.375829798808315,250.0,0.0,POLYLINE
27.287949748829142,250.0,0.0,POLYLINE
28.192419825072882,250.0,0.0,POLYLINE
29.086180078028704,250.0,0.0,POLYLINE
29.96617055818579,250.0,0.0,POLYLINE
30.82933131603329,250.0,0.0,POLYLINE
31.67260240206037,250.0,0.0,POLYLINE
32.4929238667562,250.0,0.0,POLYLINE
33.28723576060996,250.0,0.0,POLYLINE
34.052478134110785,250.0,0.0,POLYLINE
34.78559103774788,250.0,0.0,POLYLINE
35.483514522010395,250.0,0.0,POLYLINE
36.14318863738748,250.0,0.0,POLYLINE
36.76155343436833,250.0,0.0,POLYLINE
37.3355489634421,250.0,0.0,POLYLINE
37.862115275097956,250.0,0.0,POLYLINE
38.33819241982506,250.0,0.0,POLYLINE
38.7607204481126,250.0,0.0,POLYLINE
39.12663941044972,250.0,0.0,POLYLINE
39.43288935732561,250.0,0.0,POLYLINE
39.676410339229406,250.0,0.0,POLYLINE
39.8541424066503,250.0,0.0,POLYLINE
39.96302561007742,250.0,0.0,POLYLINE
40.0,250.0,0.0,POLYLINE
40.0,250.0,0.0,POLYLINE
40.0,249.98151280503873,0.0,POLYLINE
40.0,249.92707120332514,0.0,POLYLINE
40.0,249.8382051696147,0.0,POLYLINE
40.0,249.71644467866278,0.0,POLYLINE
40.0,249.56331970522487,0.0,POLYLINE
40.0,249.3803602240563,0.0,POLYLINE
40.0,249.16909620991254,0.0,POLYLINE
40.0,248.93105763754897,0.0,POLYLINE
40.0,248.66777448172104,0.0,POLYLINE
40.0,248.38077671718415,0.0,POLYLINE
40.0,248.07159431869374,0.0,POLYLINE
40.0,247.74175726100518,0.0,POLYLINE
40.0,247.39279551887395,0.0,POLYLINE
40.0,247.0262390670554,0.0,POLYLINE
40.0,246.643617880305,0.0,POLYLINE
40.0,246.2464619333781,0.0,POLYLINE
40.0,245.83630120103018,0.0,POLYLINE
40.0,245.41466565801662,0.0,POLYLINE
40.0,244.9830852790929,0.0,POLYLINE
40.0,244.54309003901437,0.0,POLYLINE
40.0,244.09620991253644,0.0,POLYLINE
40.0,243.64397487441457,0.0,POLYLINE
40.0,243.18791489940415,0.0,POLYLINE
40.0,242.72955996226062,0.0,POLYLINE
40.0,242.2704400377394,0.0,POLYLINE
40.0,241.81208510059582,0.0,POLYLINE
40.0,241.35602512558543,0.0,POLYLINE
40.0,240.90379008746353,0.0,POLYLINE
40.0,240.45690996098566,0.0,POLYLINE
40.0,240.0169147209071,0.0,POLYLINE
40.0,239.58533434198335,0.0,POLYLINE
40.0,239.16369879896982,0.0,POLYLINE
40.0,238.7535380666219,0.0,POLYLINE
40.0,238.356382119695,0.0,POLYLINE
40.0,237.9737609329446,0.0,POLYLINE
40.0,237.60720448112608,0.0,POLYLINE
40.0,237.2582427389948,0.0,POLYLINE
40.0,236.92840568130626,0.0,POLYLINE
40.0,236.61922328281582,0.0,POLYLINE
40.0,236.33222551827896,0.0,POLYLINE
40.0,236.06894236245103,0.0,POLYLINE
40.0,235.83090379008746,0.0,POLYLINE
40.0,235.61963977594368,0.0,POLYLINE
40.0,235.43668029477513,0.0,POLYLINE
40.0,235.2835553213372,0.0,POLYLINE
40.0,235.1617948303853,0.0,POLYLINE
40.0,235.07292879667486,0.0,POLYLINE
40.0,235.01848719496127,0.0,POLYLINE
40.0,235.0,0.0,POLYLINE
40.0,235.0,0.0,POLYLINE
39.96302561007744,235.0,0.0,POLYLINE
39.85414240665029,235.0,0.0,POLYLINE
39.6764103392294,235.0,0.0,POLYLINE
39.43288935732561,235.0,0.0,POLYLINE
39.12663941044973,235.0,0.0,POLYLINE
38.7607204481126,235.0,0.0,POLYLINE
38.33819241982507,235.0,0.0,POLYLINE
37.862115275097956,235.0,0.0,POLYLINE
37.3355489634421,235.0,0.0,POLYLINE
36.76155343436834,235.0,0.0,POLYLINE
36.14318863738748,235.0,0.0,POLYLINE
35.48351452201039,235.0,0.0,POLYLINE
34.78559103774788,235.0,0.0,POLYLINE
34.052478134110785,235.0,0.0,POLYLINE
33.287235760609946,235.0,0.0,POLYLINE
32.4929238667562,235.0,0.0,POLYLINE
31.672602402060367,235.0,0.0,POLYLINE
30.829331316033283,235.0,0.0,POLYLINE
29.966170558185784,235.0,0.0,POLYLINE
29.08618007802871,235.0,0.0,POLYLINE
28.192419825072886,235.0,0.0,POLYLINE
27.287949748829142,235.0,0.0,POLYLINE
26.375829798808315,235.0,0.0,POLYLINE
25.459119924521247,235.0,0.0,POLYLINE
24.540880075478757,235.0,0.0,POLYLINE
23.624170201191678,235.0,0.0,POLYLINE
22.71205025117085,235.0,0.0,POLYLINE
21.807580174927114,235.0,0.0,POLYLINE
20.91381992197129,235.0,0.0,POLYLINE
20.033829441814206,235.0,0.0,POLYLINE
19.170668683966706,235.0,0.0,POLYLINE
18.327397597939633,235.0,0.0,POLYLINE
17.507076133243803,235.0,0.0,POLYLINE
16.712764239390047,235.0,0.0,POLYLINE
15.947521865889211,235.0,0.0,POLYLINE
15.214408962252119,235.0,0.0,POLYLINE
14.516485477989612,235.0,0.0,POLYLINE
13.856811362612508,235.0,0.0,POLYLINE
13.238446565631662,235.0,0.0,POLYLINE
12.664451036557892,235.0,0.0,POLYLINE
12.137884724902037,235.0,0.0,POLYLINE
11.661807580174923,235.0,0.0,POLYLINE
11.239279551887385,235.0,0.0,POLYLINE
10.873360589550266,235.0,0.0,POLYLINE
10.5671106426744,235.0,0.0,POLYLINE
10.323589660770587,235.0,0.0,POLYLINE
10.145857593349703,235.0,0.0,POLYLINE
10.036974389922563,235.0,0.0,POLYLINE
10.0,235.0,0.0,POLYLINE
10.0,235.0,0.0,POLYLINE
10.0,235.01848719496127,0.0,POLYLINE
10.0,235.07292879667486,0.0,POLYLINE
10.0,235.1617948303853,0.0,POLYLINE
10.0,235.28355532133722,0.0,POLYLINE
10.0,235.43668029477513,0.0,POLYLINE
10.0,235.6196397759437,0.0,POLYLINE
10.0,235.83090379008746,0.0,POLYLINE
10.0,236.06894236245103,0.0,POLYLINE
9.999999999999998,236.33222551827896,0.0,POLYLINE
9.999999999999998,236.61922328281585,0.0,POLYLINE
9.999999999999998,236.92840568130626,0.0,POLYLINE
9.999999999999998,237.25824273899482,0.0,POLYLINE
9.999999999999998,237.60720448112605,0.0,POLYLINE
9.999999999999998,237.9737609329446,0.0,POLYLINE
9.999999999999998,238.356382119695,0.0,POLYLINE
9.999999999999996,238.7535380666219,0.0,POLYLINE
9.999999999999996,239.16369879896982,0.0,POLYLINE
9.999999999999996,239.58533434198338,0.0,POLYLINE
9.999999999999998,240.0169147209071,0.0,POLYLINE
9.999999999999998,240.45690996098563,0.0,POLYLINE
9.999999999999996,240.90379008746356,0.0,POLYLINE
9.999999999999996,241.35602512558543,0.0,POLYLINE
9.999999999999996,241.81208510059585,0.0,POLYLINE
9.999999999999995,242.27044003773938,0.0,POLYLINE
9.999999999999995,242.7295599622606,0.0,POLYLINE
9.999999999999995,243.18791489940418,0.0,POLYLINE
9.999999999999995,243.64397487441457,0.0,POLYLINE
9.999999999999995,244.09620991253647,0.0,POLYLINE
9.999999999999995,244.54309003901434,0.0,POLYLINE
9.999999999999993,244.9830852790929,0.0,POLYLINE
9.999999999999995,245.41466565801665,0.0,POLYLINE
9.999999999999995,245.83630120103018,0.0,POLYLINE
9.999999999999993,246.2464619333781,0.0,POLYLINE
9.999999999999993,246.643617880305,0.0,POLYLINE
9.999999999999993,247.0262390670554,0.0,POLYLINE
9.999999999999993,247.39279551887392,0.0,POLYLINE
9.999999999999991,247.7417572610052,0.0,POLYLINE
9.999999999999993,248.07159431869374,0.0,POLYLINE
9.999999999999991,248.38077671718415,0.0,POLYLINE
9.999999999999991,248.66777448172104,0.0,POLYLINE
9.999999999999991,248.93105763754895,0.0,POLYLINE
9.999999999999991,249.16909620991254,0.0,POLYLINE
9.999999999999991,249.3803602240563,0.0,POLYLINE
9.999999999999991,249.56331970522487,0.0,POLYLINE
9.999999999999991,249.7164446786628,0.0,POLYLINE
9.999999999999991,249.83820516961472,0.0,POLYLINE
9.999999999999991,249.92707120332514,0.0,POLYLINE
9.999999999999991,249.9815128050387,0.0,POLYLINE
9.999999999999991,250.0,0.0,POLYLINE
9.999999999999991,250.0,0.0,PRISMATIC_UP
9.999999999999991,250.0,0.0005773436360985566,PRISMATIC_UP
9.999999999999991,250.0,0.002225397288234436,PRISMATIC_UP
9.999999999999991,250.0,0.004818195072167954,PRISMATIC_UP
9.999999999999991,250.0,0.008229771103659423,PRISMATIC_UP
9.999999999999991,250.0,0.012334159498469163,PRISMATIC_UP
9.999999999999991,250.0,0.017005394372357485,PRISMATIC_UP
9.999999999999991,250.0,0.0221175098410847,PRISMATIC_UP
9.999999999999991,250.0,0.02754454002041113,PRISMATIC_UP
9.999999999999991,250.0,0.033160519026097096,PRISMATIC_UP
9.999999999999991,250.0,0.03883948097390289,PRISMATIC_UP
9.999999999999991,250.0,0.04445545997958886,PRISMATIC_UP
9.999999999999991,250.0,0.049882490158915285,PRISMATIC_UP
9.999999999999991,250.0,0.05499460562764249,PRISMATIC_UP
9.999999999999991,250.0,0.059665840501530815,PRISMATIC_UP
9.999999999999991,250.0,0.06377022889634056,PRISMATIC_UP
9.999999999999991,250.0,0.06718180492783203,PRISMATIC_UP
9.999999999999991,250.0,0.06977460271176554,PRISMATIC_UP
9.999999999999991,250.0,0.07142265636390144,PRISMATIC_UP
9.999999999999991,250.0,0.07199999999999998,PRISMATIC_UP
9.999999999999991,250.0,0.072,TRANSITION
10.095842387961778,249.8616052804894,0.072,TRANSITION
10.374349091803673,249.45944650732332,0.072,TRANSITION
10.821989421460485,248.81306175855028,0.072,TRANSITION
11.425232686867021,247.94198911221883,0.072,TRANSITION
12.17054819795809,246.86576664637758,0.072,TRANSITION
13.044405264668491,245.60393243907504,0.072,TRANSITION
14.033273196933038,244.1760245683598,0.072,TRANSITION
15.123621304686532,242.6015811122804,0.072,TRANSITION
16.301918897863786,240.90014014888536,0.072,TRANSITION
17.554635286399606,239.09123975622327,0.072,TRANSITION
18.86823978022879,237.1944180123427,0.072,TRANSITION
20.229201689286153,235.22921299529216,0.072,TRANSITION
21.6239903235065,233.21516278312026,0.072,TRANSITION
23.039074992824638,231.17180545387552,0.072,TRANSITION
24.46092500717537,229.1186790856065,0.072,TRANSITION
25.876009676493503,227.07532175636175,0.072,TRANSITION
27.27079831071385,225.06127154418982,0.072,TRANSITION
28.631760219771213,223.0960665271393,0.072,TRANSITION
29.9453647136004,221.19924478325873,0.072,TRANSITION
31.19808110213622,219.39034439059665,0.072,TRANSITION
32.37637869531347,217.68890342720164,0.072,TRANSITION
33.46672680306696,216.11445997112224,0.072,TRANSITION
34.45559473533151,214.68655210040697,0.072,TRANSITION
35.3294518020419,213.42471789310443,0.072,TRANSITION
36.07476731313297,212.34849542726317,0.072,TRANSITION
36.678010578539514,211.47742278093176,0.072,TRANSITION
37.12565090819631,210.83103803215874,0.072,TRANSITION
37.404157612038226,210.4288792589926,0.072,TRANSITION
37.5,210.290484539482,0.072,TRANSITION
37.500000000000014,210.290484539482,0.072,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.07142265636390144,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.06977460271176555,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.06718180492783203,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.06377022889634057,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.059665840501530835,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.05499460562764251,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.0498824901589153,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.044455459979588864,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.0388394809739029,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.0331605190260971,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.02754454002041114,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.02211750984108471,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.017005394372357506,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.01233415949846918,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.008229771103659439,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.004818195072167963,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.002225397288234454,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.0005773436360985568,PRISMATIC_DOWN
